"","MouseID","ARC_N","BRAF_N","DYRK1A_N","ITSN1_N","pERK_N","pNUMB_N","S6_N","SOD1_N","Genotype","Treatment","Behavior","class"
"909","50810B",0.113551524,0.369572315,0.721025139,0.767548155,0.76330395,0.386712373,0.551176317,0.292850147,"Ts65Dn","Saline","C/S","t-CS-s"
"910","50810B",0.083798247,0.318751168,0.483454851,0.652271453,0.663675453,0.380257992,0.448593875,0.27182651,"Ts65Dn","Saline","C/S","t-CS-s"
"911","50810B",0.092192973,0.371912746,0.471245718,0.631332252,0.627185866,0.367405805,0.414077505,0.274382549,"Ts65Dn","Saline","C/S","t-CS-s"
"912","50810B",0.09077697,0.384728611,0.489420423,0.64949402,0.640478381,0.386936523,0.436892119,0.279484821,"Ts65Dn","Saline","C/S","t-CS-s"
"913","50810B",0.105640345,0.354116514,0.454020221,0.633124699,0.635050554,0.384930188,0.56284008,0.290081849,"Ts65Dn","Saline","C/S","t-CS-s"
"914","50810B",0.104894197,0.369626168,0.451401869,0.631308411,0.622196262,0.382009346,0.532130339,0.278504673,"Ts65Dn","Saline","C/S","t-CS-s"
"915","50810B",0.105542606,0.333787157,0.474926254,0.601089176,0.598139324,0.388019061,0.541310541,0.292489222,"Ts65Dn","Saline","C/S","t-CS-s"
"916","50810C",0.123975775,0.412296058,0.583922694,0.962747707,0.838176598,0.397451159,0.627162253,0.390868987,"Ts65Dn","Saline","C/S","t-CS-s"
"917","50810C",0.126880815,0.417678138,0.600599743,1.047693845,0.861059546,0.41303727,0.590336537,0.408753391,"Ts65Dn","Saline","C/S","t-CS-s"
"918","50810C",0.11673736,0.413560969,0.577069887,0.980428899,0.806856826,0.399264349,0.56011411,0.402109792,"Ts65Dn","Saline","C/S","t-CS-s"
"919","50810C",0.117988595,0.396551724,0.52425161,0.893899204,0.664929898,0.384331186,0.524261275,0.351837817,"Ts65Dn","Saline","C/S","t-CS-s"
"920","50810C",0.116186141,0.400859599,0.509837631,0.900191022,0.669054441,0.382043935,0.5251391,0.364374403,"Ts65Dn","Saline","C/S","t-CS-s"
"921","50810C",0.109374232,0.382786274,0.507273405,0.880082059,0.642577396,0.384464752,0.49304429,0.35154793,"Ts65Dn","Saline","C/S","t-CS-s"
"922","50810C",0.108566755,0.353375527,0.452180028,0.793248945,0.574425692,0.380215659,0.481087712,0.35302391,"Ts65Dn","Saline","C/S","t-CS-s"
"923","50810C",0.109649711,0.359580052,0.470532093,0.819374851,0.58577905,0.364829396,0.479600054,0.358267717,"Ts65Dn","Saline","C/S","t-CS-s"
"924","50810C",0.105911167,0.374599787,0.466737816,0.822957429,0.574172892,0.369145025,0.469120275,0.343294201,"Ts65Dn","Saline","C/S","t-CS-s"
"925","50810C",0.1,0.367905458,0.428082724,0.749028145,0.531488104,0.349090344,0.489403974,0.319545949,"Ts65Dn","Saline","C/S","t-CS-s"
"926","50810C",0.107119591,0.377976666,0.441585424,0.761387246,0.547227106,0.354482979,0.477431363,0.322838421,"Ts65Dn","Saline","C/S","t-CS-s"
"927","50810C",0.105829596,0.359799605,0.413541825,0.734173372,0.508425687,0.344466373,0.442152466,0.325793229,"Ts65Dn","Saline","C/S","t-CS-s"
"928","50810C",0.095892019,0.349090291,0.408263901,0.694099643,0.535283115,0.343649039,0.475586854,0.316102704,"Ts65Dn","Saline","C/S","t-CS-s"
"929","50810C",0.102308317,0.371433512,0.423482621,0.734912675,0.538128999,0.333736815,0.465723234,0.303994467,"Ts65Dn","Saline","C/S","t-CS-s"
"930","50810C",0.104807473,0.388532698,0.456493863,0.769188496,0.588752519,0.348965012,0.459899749,0.325883862,"Ts65Dn","Saline","C/S","t-CS-s"
"931","50810E",0.118685574,0.419257417,0.573991828,0.93311423,0.715047078,0.362497779,0.686998121,0.346953278,"Ts65Dn","Saline","C/S","t-CS-s"
"932","50810E",0.113556583,0.406880612,0.611698818,0.926926838,0.689039026,0.359676416,0.680057948,0.351853498,"Ts65Dn","Saline","C/S","t-CS-s"
"933","50810E",0.108998802,0.439691889,0.611508836,0.931128228,0.750521069,0.373176257,0.675236954,0.365564114,"Ts65Dn","Saline","C/S","t-CS-s"
"934","50810E",0.114619537,0.399226257,0.537875952,0.80581555,0.600524148,0.337451641,0.609184353,0.302009235,"Ts65Dn","Saline","C/S","t-CS-s"
"935","50810E",0.116898404,0.400922808,0.627634368,0.78077067,0.624392069,0.338695598,0.615684544,0.323606435,"Ts65Dn","Saline","C/S","t-CS-s"
"936","50810E",0.113030048,0.415091978,0.593167313,0.771743211,0.599674634,0.342510324,0.588879528,0.326116881,"Ts65Dn","Saline","C/S","t-CS-s"
"937","50810E",0.108777339,0.368332825,0.451539165,0.677384944,0.53505029,0.309661689,0.559687831,0.297622676,"Ts65Dn","Saline","C/S","t-CS-s"
"938","50810E",0.106532472,0.406049936,0.517765685,0.71846991,0.559058899,0.342189501,0.538739081,0.320102433,"Ts65Dn","Saline","C/S","t-CS-s"
"939","50810E",0.110042433,0.391030685,0.489535799,0.704956727,0.55436664,0.326829268,0.52758133,0.304012589,"Ts65Dn","Saline","C/S","t-CS-s"
"940","50810E",0.096257971,0.361314985,0.418501529,0.667889908,0.491896024,0.316666667,0.514859824,0.30351682,"Ts65Dn","Saline","C/S","t-CS-s"
"941","50810E",0.096219512,0.358174197,0.419344822,0.643688868,0.459090203,0.316099984,0.528780488,0.305232107,"Ts65Dn","Saline","C/S","t-CS-s"
"942","50810E",0.100738916,0.37029549,0.439346812,0.658009331,0.480870918,0.32659409,0.531034483,0.292846034,"Ts65Dn","Saline","C/S","t-CS-s"
"943","50810E",0.098713096,0.361588181,0.435826408,0.674053555,0.539242844,0.311726685,0.518697956,0.305632502,"Ts65Dn","Saline","C/S","t-CS-s"
"944","50810E",0.102198823,0.389497124,0.424568566,0.659862683,0.539803303,0.302839117,0.52725302,0.299870106,"Ts65Dn","Saline","C/S","t-CS-s"
"945","50810E",0.106034882,0.397910731,0.478822412,0.6662868,0.520607787,0.32022792,0.527087514,0.284520418,"Ts65Dn","Saline","C/S","t-CS-s"
"946","3421",0.125535859,0.216729341,0.30010089,0.584518023,0.292671742,0.306796295,0.758313058,1.529854169,"Ts65Dn","Saline","S/C","t-SC-s"
"947","3421",0.118136063,0.229593255,0.296766423,0.586305939,0.287593811,0.307606782,0.741672793,1.51385157,"Ts65Dn","Saline","S/C","t-SC-s"
"948","3421",0.119483971,0.227861666,0.318265952,0.613151486,0.297028738,0.31962981,0.737223852,1.610521189,"Ts65Dn","Saline","S/C","t-SC-s"
"949","3421",0.129243111,0.206595538,0.286237741,0.519021446,0.271042138,0.291841793,0.674218228,1.239681,"Ts65Dn","Saline","S/C","t-SC-s"
"950","3421",0.123539112,0.217878347,0.278368993,0.503528621,0.282961801,0.290579142,0.687603069,1.27948919,"Ts65Dn","Saline","S/C","t-SC-s"
"951","3421",0.120728929,0.235287276,0.298557804,0.541521284,0.29030007,0.298208886,0.661446469,1.343451966,"Ts65Dn","Saline","S/C","t-SC-s"
"952","3421",0.12443286,0.198975947,0.237556561,0.420933556,0.237318409,0.242557752,0.609518293,0.981900452,"Ts65Dn","Saline","S/C","t-SC-s"
"953","3421",0.118036764,0.21614445,0.252389804,0.460966543,0.256638343,0.26566649,0.574601101,1.08204992,"Ts65Dn","Saline","S/C","t-SC-s"
"954","3421",0.112714651,0.219346627,0.263753359,0.489605431,0.276057135,0.278037053,0.589970771,1.158393438,"Ts65Dn","Saline","S/C","t-SC-s"
"955","3421",0.126813407,0.199127273,0.238836364,0.384145455,0.236945455,0.245236364,0.54002001,0.852072727,"Ts65Dn","Saline","S/C","t-SC-s"
"956","3421",0.122747199,0.207195104,0.226899537,0.395432154,0.260785192,0.249141663,0.551509985,0.865054486,"Ts65Dn","Saline","S/C","t-SC-s"
"957","3421",0.119881306,0.235987697,0.261107314,0.443779904,0.27050581,0.276999316,0.532937685,0.989576213,"Ts65Dn","Saline","S/C","t-SC-s"
"958","3421",0.118757613,0.204952077,0.216134185,0.364057508,0.223642173,0.247124601,0.491626066,0.781948882,"Ts65Dn","Saline","S/C","t-SC-s"
"959","3421",0.121365737,0.202891566,0.212369478,0.369959839,0.230361446,0.235823293,0.509765916,0.785702811,"Ts65Dn","Saline","S/C","t-SC-s"
"960","3421",0.123289754,0.231370307,0.25728988,0.432628168,0.269106156,0.277301315,0.503648525,0.933295216,"Ts65Dn","Saline","S/C","t-SC-s"
"961","3425",0.125968775,0.279870194,0.37869997,0.738617367,0.386665355,0.361884158,0.72542963,0.709509293,"Ts65Dn","Saline","S/C","t-SC-s"
"962","3425",0.127685697,0.26007533,0.364971751,0.702542373,0.367514124,0.334086629,0.717506557,0.676365348,"Ts65Dn","Saline","S/C","t-SC-s"
"963","3425",0.119361231,0.253046267,0.369857994,0.681355932,0.354924416,0.325332112,0.733360532,0.657077416,"Ts65Dn","Saline","S/C","t-SC-s"
"964","3425",0.116496538,0.254083911,0.340110471,0.63039135,0.354448231,0.339757903,0.658576629,0.620401927,"Ts65Dn","Saline","S/C","t-SC-s"
"965","3425",0.120208066,0.240598148,0.364356657,0.603838857,0.335453632,0.315701373,0.671084509,0.586206897,"Ts65Dn","Saline","S/C","t-SC-s"
"966","3425",0.117955821,0.239716155,0.353143364,0.595631445,0.33008094,0.307129394,0.637967486,0.579997782,"Ts65Dn","Saline","S/C","t-SC-s"
"967","3425",0.113352457,0.243421999,0.306110712,0.547951114,0.320488857,0.321926671,0.577033404,0.541480949,"Ts65Dn","Saline","S/C","t-SC-s"
"968","3425",0.115391756,0.212396166,0.278722045,0.492907348,0.294313099,0.279361022,0.582064612,0.47629393,"Ts65Dn","Saline","S/C","t-SC-s"
"969","3425",0.117934939,0.21980147,0.274203945,0.491040351,0.29779554,0.295088307,0.605220228,0.467448756,"Ts65Dn","Saline","S/C","t-SC-s"
"970","3425",0.118348731,0.222790237,0.273416887,0.480870712,0.295844327,0.309201847,0.548590808,0.477572559,"Ts65Dn","Saline","S/C","t-SC-s"
"971","3425",0.123138738,0.205670498,0.254252874,0.435862069,0.27816092,0.281072797,0.553178918,0.427586207,"Ts65Dn","Saline","S/C","t-SC-s"
"972","3425",0.12753978,0.212111849,0.261084505,0.440908389,0.293217982,0.276069829,0.574785802,0.425459601,"Ts65Dn","Saline","S/C","t-SC-s"
"973","3425",0.108456145,0.210307414,0.235262206,0.411392405,0.281555154,0.286256781,0.49420518,0.397649186,"Ts65Dn","Saline","S/C","t-SC-s"
"974","3425",0.114815347,0.209783967,0.235136583,0.390108909,0.254954472,0.275843599,0.496623078,0.384752723,"Ts65Dn","Saline","S/C","t-SC-s"
"975","3425",0.119101805,0.193985747,0.226490527,0.380497132,0.250130367,0.292543021,0.496434532,0.384147401,"Ts65Dn","Saline","S/C","t-SC-s"
"976","3426",0.115042489,0.373602454,0.500643119,0.828336796,0.556248145,0.406352033,0.696069175,0.842881171,"Ts65Dn","Saline","S/C","t-SC-s"
"977","3426",0.123609023,0.352745582,0.478054342,0.807524226,0.531730952,0.397206916,0.707218045,0.807429223,"Ts65Dn","Saline","S/C","t-SC-s"
"978","3426",0.12286518,0.368405769,0.490755977,0.836221082,0.539057206,0.407027393,0.71689773,0.813183622,"Ts65Dn","Saline","S/C","t-SC-s"
"979","3426",0.121510991,0.368671679,0.484586466,0.74160401,0.527944862,0.407894737,0.626700187,0.735213033,"Ts65Dn","Saline","S/C","t-SC-s"
"980","3426",0.124069479,0.340922427,0.440089191,0.711653562,0.510620819,0.375542777,0.642157503,0.681844854,"Ts65Dn","Saline","S/C","t-SC-s"
"981","3426",0.126130288,0.357065414,0.452596073,0.729309722,0.513070714,0.391880496,0.649264075,0.710516805,"Ts65Dn","Saline","S/C","t-SC-s"
"982","3426",0.115918713,0.364799501,0.420346388,0.666250585,0.498829771,0.365111562,0.566045724,0.662037759,"Ts65Dn","Saline","S/C","t-SC-s"
"983","3426",0.119427869,0.338002001,0.39416893,0.62369587,0.467914821,0.340145777,0.584942085,0.599971416,"Ts65Dn","Saline","S/C","t-SC-s"
"984","3426",0.118081181,0.350771998,0.40173887,0.659571279,0.476240444,0.377004947,0.580477948,0.620296807,"Ts65Dn","Saline","S/C","t-SC-s"
"985","3426",0.116134241,0.352363636,0.382181818,0.586545455,0.442727273,0.364545455,0.539614808,0.586545455,"Ts65Dn","Saline","S/C","t-SC-s"
"986","3426",0.120649106,0.350123283,0.365621698,0.572208524,0.432370553,0.346953153,0.549035748,0.568686157,"Ts65Dn","Saline","S/C","t-SC-s"
"987","3426",0.12173809,0.344667144,0.365604868,0.599498926,0.436471009,0.359520401,0.543571942,0.578382248,"Ts65Dn","Saline","S/C","t-SC-s"
"988","3426",0.115931408,NA,NA,NA,NA,NA,0.52366994,NA,"Ts65Dn","Saline","S/C","t-SC-s"
"989","3426",0.118606702,NA,NA,NA,NA,NA,0.525279248,NA,"Ts65Dn","Saline","S/C","t-SC-s"
"990","3426",0.122624703,NA,NA,NA,NA,NA,0.526425178,NA,"Ts65Dn","Saline","S/C","t-SC-s"
"991","3491",0.12936547,0.306670052,0.45099035,0.714660572,0.481293381,0.396394109,0.439118186,0.79473506,"Ts65Dn","Saline","S/C","t-SC-s"
"992","3491",0.129607718,0.307362647,0.430101997,0.725550699,0.472957915,0.404131311,0.438927824,0.785720408,"Ts65Dn","Saline","S/C","t-SC-s"
"993","3491",0.137376758,0.308324769,0.422576225,0.72045221,0.474563207,0.406046591,0.468716415,0.805926687,"Ts65Dn","Saline","S/C","t-SC-s"
"994","3491",0.130068364,0.298050434,0.395634668,0.638482729,0.44829413,0.379317652,0.365452617,0.70523416,"Ts65Dn","Saline","S/C","t-SC-s"
"995","3491",0.130653567,0.302951026,0.391900377,0.63614483,0.441607367,0.389179573,0.387647517,0.695165341,"Ts65Dn","Saline","S/C","t-SC-s"
"996","3491",0.135370916,0.288791789,0.383192765,0.626562341,0.426582664,0.363479321,0.370434992,0.662127833,"Ts65Dn","Saline","S/C","t-SC-s"
"997","3491",0.124832638,0.331830239,0.372281167,0.577851459,0.420026525,0.35265252,0.353390565,0.6066313,"Ts65Dn","Saline","S/C","t-SC-s"
"998","3491",0.131087957,0.290197095,0.347121369,0.565093361,0.404175311,0.355679461,0.343429448,0.627723029,"Ts65Dn","Saline","S/C","t-SC-s"
"999","3491",0.134881059,0.26911315,0.330275229,0.542507645,0.398165138,0.32146789,0.349137579,0.56,"Ts65Dn","Saline","S/C","t-SC-s"
"1000","3491",0.121282858,0.338222753,0.422991643,0.573767696,0.448746376,0.380692478,0.278595352,0.635169708,"Ts65Dn","Saline","S/C","t-SC-s"
"1001","3491",0.111877316,0.326712675,0.468944622,0.568254503,0.445884531,0.384447063,0.306504734,0.621444201,"Ts65Dn","Saline","S/C","t-SC-s"
"1002","3491",0.118278427,0.317141446,0.373620945,0.561337066,0.434217026,0.383006751,0.316046759,0.609912728,"Ts65Dn","Saline","S/C","t-SC-s"
"1003","3491",0.10822456,0.393487976,0.43200681,0.538838051,0.469248776,0.384762715,0.253706755,0.606937646,"Ts65Dn","Saline","S/C","t-SC-s"
"1004","3491",0.114843453,0.349707358,0.411998328,0.536162207,0.464464883,0.383779264,0.290657878,0.606814381,"Ts65Dn","Saline","S/C","t-SC-s"
"1005","3491",0.114623992,0.315292758,0.354198767,0.485939908,0.417180277,0.358628659,0.279208951,0.588597843,"Ts65Dn","Saline","S/C","t-SC-s"
"1006","3513",0.110405211,0.315655494,0.423525668,0.668328384,0.457361052,0.411009758,0.484170626,0.673419601,"Ts65Dn","Saline","S/C","t-SC-s"
"1007","3513",0.11282802,0.306300414,0.431654676,0.699585786,0.464028777,0.411052976,0.541422685,0.681927186,"Ts65Dn","Saline","S/C","t-SC-s"
"1008","3513",0.110669317,0.302833658,0.425481289,0.698031581,0.451871079,0.406986805,0.551358516,0.674886437,"Ts65Dn","Saline","S/C","t-SC-s"
"1009","3513",0.114702517,0.294700214,0.410867238,0.614694861,0.442317987,0.408324411,0.436927918,0.620583512,"Ts65Dn","Saline","S/C","t-SC-s"
"1010","3513",0.116506953,0.292548174,0.402910659,0.636167632,0.441045681,0.398194313,0.481014482,0.617571756,"Ts65Dn","Saline","S/C","t-SC-s"
"1011","3513",0.115463166,0.267110842,0.358812841,0.585099939,0.394791036,0.364264082,0.498978848,0.552877044,"Ts65Dn","Saline","S/C","t-SC-s"
"1012","3513",0.105171966,0.300997592,0.394220846,0.573271414,0.428448572,0.403336773,0.393571862,0.589267286,"Ts65Dn","Saline","S/C","t-SC-s"
"1013","3513",0.102021341,0.299727984,0.388473308,0.573614417,0.419075145,0.396803808,0.416673896,0.568684121,"Ts65Dn","Saline","S/C","t-SC-s"
"1014","3513",0.106620271,0.278284526,0.344535126,0.552408385,0.389182269,0.371579453,0.428265525,0.528404545,"Ts65Dn","Saline","S/C","t-SC-s"
"1015","3513",0.111381028,0.303449659,0.356999599,0.526073004,0.410348977,0.390092258,0.362929673,0.55354994,"Ts65Dn","Saline","S/C","t-SC-s"
"1016","3513",0.113144137,0.271043462,0.324591968,0.482119934,0.371538603,0.35723455,0.4339059,0.480286081,"Ts65Dn","Saline","S/C","t-SC-s"
"1017","3513",0.109152713,0.327694355,0.349743395,0.506557689,0.386238358,0.370461889,0.427923958,0.507127922,"Ts65Dn","Saline","S/C","t-SC-s"
"1018","3513",0.098730396,0.305978898,0.341148886,0.483001172,0.421805393,0.397655334,0.32442121,0.540679953,"Ts65Dn","Saline","S/C","t-SC-s"
"1019","3513",0.109046604,0.355026825,0.331467226,0.492185678,0.377420107,0.392115699,0.36658544,0.517611383,"Ts65Dn","Saline","S/C","t-SC-s"
"1020","3513",0.102815177,0.27565607,0.312993386,0.48090463,0.355451248,0.36462556,0.386321909,0.52293578,"Ts65Dn","Saline","S/C","t-SC-s"
"1021","3517",0.120159519,0.300054855,0.415249589,0.655787164,0.398930335,0.497668678,0.316437406,0.681157433,"Ts65Dn","Saline","S/C","t-SC-s"
"1022","3517",0.108155408,0.285208033,0.385877412,0.612547578,0.374589841,0.459640373,0.369851826,0.653235333,"Ts65Dn","Saline","S/C","t-SC-s"
"1023","3517",0.115882142,0.289232753,0.397678917,0.624242424,0.362604771,0.443068988,0.469756857,0.633397808,"Ts65Dn","Saline","S/C","t-SC-s"
"1024","3517",0.117345835,0.307851899,0.35652729,0.565751676,0.371209703,0.460740504,0.290010819,0.599744654,"Ts65Dn","Saline","S/C","t-SC-s"
"1025","3517",0.112733348,0.307133323,0.33130654,0.52217114,0.339908053,0.420287706,0.354979298,0.549310396,"Ts65Dn","Saline","S/C","t-SC-s"
"1026","3517",0.116079924,0.266848816,0.348664238,0.545537341,0.355950213,0.419247116,0.44324087,0.571190043,"Ts65Dn","Saline","S/C","t-SC-s"
"1027","3517",0.104168567,0.320358035,0.361781848,0.565986678,0.377393838,0.493130724,0.247468759,0.610324729,"Ts65Dn","Saline","S/C","t-SC-s"
"1028","3517",0.10647721,0.274877034,0.329360575,0.503216042,0.33579266,0.426787741,0.306237313,0.543700341,"Ts65Dn","Saline","S/C","t-SC-s"
"1029","3517",0.103200221,0.273470905,0.328313813,0.50046477,0.323852017,0.419966537,0.358941252,0.553634505,"Ts65Dn","Saline","S/C","t-SC-s"
"1030","3517",0.113196342,0.32626132,0.377490298,0.528331177,0.393272962,0.520310479,0.201686661,0.598188875,"Ts65Dn","Saline","S/C","t-SC-s"
"1031","3517",0.109344181,0.289820924,0.367813384,0.478322337,0.330113101,0.452403393,0.269970414,0.544769086,"Ts65Dn","Saline","S/C","t-SC-s"
"1032","3517",0.103337454,0.293189189,0.296432432,0.430918919,0.307891892,0.446702703,0.352410383,0.507027027,"Ts65Dn","Saline","S/C","t-SC-s"
"1033","3517",0.093220339,0.271009588,0.300902425,0.426959955,0.338409475,0.47179921,0.185102587,0.570219966,"Ts65Dn","Saline","S/C","t-SC-s"
"1034","3517",0.098274569,0.298826041,0.287620064,0.402881537,0.346318036,0.432497332,0.242610653,0.470117396,"Ts65Dn","Saline","S/C","t-SC-s"
"1035","3517",0.09532539,0.24570147,0.28208323,0.378519811,0.294044356,0.404435584,0.300947143,0.426115126,"Ts65Dn","Saline","S/C","t-SC-s"
"1036","3525",0.149003897,0.338112065,0.437859667,0.705300353,0.44775366,0.43755679,0.512211185,0.594750126,"Ts65Dn","Saline","S/C","t-SC-s"
"1037","3525",0.143450916,0.351085832,0.450879007,0.735884178,0.465873837,0.462874871,0.53081761,0.620475698,"Ts65Dn","Saline","S/C","t-SC-s"
"1038","3525",0.144766147,0.358678876,0.441197654,0.734952156,0.458689166,0.496758926,0.520832202,0.640086429,"Ts65Dn","Saline","S/C","t-SC-s"
"1039","3525",0.144539237,0.324039653,0.412267658,0.645848823,0.432465923,0.439281289,0.458083621,0.516232962,"Ts65Dn","Saline","S/C","t-SC-s"
"1040","3525",0.139711039,0.339954453,0.430794534,0.667130567,0.446356275,0.440409919,0.4426287,0.547697368,"Ts65Dn","Saline","S/C","t-SC-s"
"1041","3525",0.146512121,0.343607306,0.423008625,0.675925926,0.456874683,0.475773719,0.440667185,0.5579655,"Ts65Dn","Saline","S/C","t-SC-s"
"1042","3525",0.128082377,0.345997065,0.382194684,0.60345671,0.426707973,0.425403555,0.413332129,0.548018914,"Ts65Dn","Saline","S/C","t-SC-s"
"1043","3525",0.133565728,0.365241005,0.399864223,0.637813985,0.456720978,0.454005431,0.424089533,0.548540394,"Ts65Dn","Saline","S/C","t-SC-s"
"1044","3525",0.142433767,0.349172884,0.391501784,0.624391826,0.447778138,0.467564061,0.40610687,0.54265326,"Ts65Dn","Saline","S/C","t-SC-s"
"1045","3525",0.131080579,0.369900083,0.364487927,0.587427144,0.439841799,0.425270608,0.396212403,0.522897585,"Ts65Dn","Saline","S/C","t-SC-s"
"1046","3525",0.132591338,0.369281046,0.382148693,0.595792484,0.436070261,0.450571895,0.380837164,0.52124183,"Ts65Dn","Saline","S/C","t-SC-s"
"1047","3525",0.132868813,0.364398324,0.387946518,0.586509679,0.445819198,0.469966075,0.375300336,0.533825584,"Ts65Dn","Saline","S/C","t-SC-s"
"1048","3525",0.129792583,0.384306844,0.343695162,0.562547004,0.462772625,0.419654049,0.3654934,0.527701178,"Ts65Dn","Saline","S/C","t-SC-s"
"1049","3525",0.120849725,0.430631527,0.346593734,0.551466932,0.419691696,0.434112382,0.382218725,0.539035306,"Ts65Dn","Saline","S/C","t-SC-s"
"1050","3525",0.114940736,0.382638215,0.365906887,0.5528613,0.443986421,0.472841901,0.350436681,0.53685742,"Ts65Dn","Saline","S/C","t-SC-s"
"1051","J1291",0.114523723,0.239449422,0.277106869,0.514868199,0.258018439,0.303596935,0.631437885,0.938189845,"Ts65Dn","Saline","S/C","t-SC-s"
"1052","J1291",0.11390031,0.249470619,0.287188989,0.523557438,0.286394918,0.326098465,0.63629806,0.947326628,"Ts65Dn","Saline","S/C","t-SC-s"
"1053","J1291",0.115331642,0.245185967,0.289369559,0.526378264,0.261936165,0.312978106,0.626821312,0.941308362,"Ts65Dn","Saline","S/C","t-SC-s"
"1054","J1291",0.115872406,0.244045778,0.256108877,0.455459326,0.239096814,0.311011444,0.602036895,0.873956078,"Ts65Dn","Saline","S/C","t-SC-s"
"1055","J1291",0.114152203,0.239212718,0.268433005,0.447236942,0.247236942,0.290840273,0.592981118,0.826495079,"Ts65Dn","Saline","S/C","t-SC-s"
"1056","J1291",0.112929008,0.247661329,0.273664183,0.476930395,0.249088315,0.305850642,0.579313587,0.881243063,"Ts65Dn","Saline","S/C","t-SC-s"
"1057","J1291",0.117661569,0.254507497,0.237046878,0.413550958,0.220345417,0.291895995,0.566724223,0.789523629,"Ts65Dn","Saline","S/C","t-SC-s"
"1058","J1291",0.113334162,0.239961759,0.293881453,0.400956023,0.23250478,0.287571702,0.568162048,0.807839388,"Ts65Dn","Saline","S/C","t-SC-s"
"1059","J1291",0.106866538,0.262632085,0.237271854,0.408069164,0.228434198,0.288376561,0.560686654,0.803842459,"Ts65Dn","Saline","S/C","t-SC-s"
"1060","J1291",0.117055772,0.271904762,0.207142857,0.373809524,0.189761905,0.291190476,0.513780804,0.738095238,"Ts65Dn","Saline","S/C","t-SC-s"
"1061","J1291",0.111897318,0.318214201,0.249584422,0.377582522,0.179529803,0.316314415,0.544182985,0.715032059,"Ts65Dn","Saline","S/C","t-SC-s"
"1062","J1291",0.109988777,0.289011782,0.20413561,0.401779274,0.220245251,0.317864871,0.531986532,0.742967059,"Ts65Dn","Saline","S/C","t-SC-s"
"1063","J1291",0.112806102,0.290654699,0.20406547,0.328405491,0.149155227,0.28405491,0.485547973,0.689545935,"Ts65Dn","Saline","S/C","t-SC-s"
"1064","J1291",0.120269994,0.257519789,0.163324538,0.332453826,0.160949868,0.267282322,0.511147474,0.707915567,"Ts65Dn","Saline","S/C","t-SC-s"
"1065","J1291",0.112489992,0.283676269,0.175857339,0.3478738,0.19122085,0.300960219,0.504803843,0.743209877,"Ts65Dn","Saline","S/C","t-SC-s"
"1066","J3295",0.119350539,0.262322015,0.359145674,0.634173056,0.347864184,0.338773275,0.755785775,1.28871851,"Ts65Dn","Saline","S/C","t-SC-s"
"1067","J3295",0.119219653,0.271178991,0.357103615,0.63256785,0.35457642,0.333699593,0.743256262,1.293264476,"Ts65Dn","Saline","S/C","t-SC-s"
"1068","J3295",0.119997611,0.270455055,0.374019278,0.661735037,0.348240305,0.349585295,0.73545574,1.31427931,"Ts65Dn","Saline","S/C","t-SC-s"
"1069","J3295",0.125809436,0.258013869,0.356012037,0.585110559,0.334292817,0.311003533,0.678846747,1.144184221,"Ts65Dn","Saline","S/C","t-SC-s"
"1070","J3295",0.121535995,0.258869908,0.329829172,0.573061761,0.329434954,0.313797635,0.692113902,1.107490145,"Ts65Dn","Saline","S/C","t-SC-s"
"1071","J3295",0.124025251,0.262297244,0.35513649,0.588025847,0.333245417,0.331531056,0.648867434,1.138072003,"Ts65Dn","Saline","S/C","t-SC-s"
"1072","J3295",0.127866226,0.259778257,0.318447798,0.509701263,0.305820758,0.285802279,0.66286172,0.967508469,"Ts65Dn","Saline","S/C","t-SC-s"
"1073","J3295",0.117778209,0.278233438,0.333438486,0.514353312,0.311671924,0.310410095,0.61894145,0.993217666,"Ts65Dn","Saline","S/C","t-SC-s"
"1074","J3295",0.122147651,0.271055478,0.280945758,0.528820893,0.299490032,0.289908824,0.603068073,0.969247412,"Ts65Dn","Saline","S/C","t-SC-s"
"1075","J3295",0.11787509,0.230500951,0.230976538,0.423589093,0.238585923,0.249207356,0.689590811,0.721306278,"Ts65Dn","Saline","S/C","t-SC-s"
"1076","J3295",0.115805727,0.255744079,0.254860375,0.463591375,0.265641569,0.260516083,0.654548007,0.820077766,"Ts65Dn","Saline","S/C","t-SC-s"
"1077","J3295",0.113614375,0.252001456,0.272197962,0.474163028,0.270378457,0.275836972,0.632066344,0.854257642,"Ts65Dn","Saline","S/C","t-SC-s"
"1078","J3295",0.118948323,0.238041854,0.228699552,0.395179372,0.255044843,0.235239163,0.66980961,0.66180867,"Ts65Dn","Saline","S/C","t-SC-s"
"1079","J3295",0.125295079,0.256711738,0.221242406,0.412894376,0.230648638,0.258475407,0.642636644,0.698412698,"Ts65Dn","Saline","S/C","t-SC-s"
"1080","J3295",0.118898623,0.311971518,0.302625723,0.46105919,0.276145972,0.281486426,0.63168246,0.78682688,"Ts65Dn","Saline","S/C","t-SC-s"
